col1,SourceID,RA_1a,Dec_1a,isStageOne,isStageTwo,isStageThree,isStageFour,ra_1,dec_1,type_1,zpdf_1,zpdf_l68_1,zpdf_h68_1,zminchi2_1,chi2_best_1,m_i_1,m_z_1,m_k_1,mass_med_1,mass_med_min68_1,mass_med_max68_1,mass_best_1,sfr_med_1,sfr_med_min68_1,sfr_med_max68_1,sfr_best_1,Separation_1,ra_2,dec_2,type_2,zpdf_2,zpdf_l68_2,zpdf_h68_2,zminchi2_2,chi2_best_2,m_i_2,m_z_2,m_k_2,mass_med_2,mass_med_min68_2,mass_med_max68_2,mass_best_2,sfr_med_2,sfr_med_min68_2,sfr_med_max68_2,sfr_best_2,Separation_2
191,4000708130472,149.9883311,1.9127881,false,false,false,true,149.988186,1.91295,0,0.442,0.434,0.448,0.444,2.5106,-20.942,-21.009,-21.168,9.474,9.427,9.531,9.42,1.059,0.975,1.147,1.091,0.7824694333815181,149.988671,1.913548,1,0.005,0.002,0.009,0.01,15.852535714,-11.0,-11.211,-11.128,8.0,7.966,8.034,6.469,-5.2,-5.268,-5.132,-6.764,2.9965567321804287
192,4000708130489,149.9978715,1.913195,true,false,false,false,149.997837,1.913427,0,0.331,0.318,0.35,0.326,0.98176551724,-18.97,-19.135,-19.226,9.246,9.209,9.283,9.241,-1.006,-1.075,-0.931,-0.953,0.8443740194854603,149.998421,1.913478,0,1.13,1.107,1.156,1.123,1.1597357143,-20.857,-20.944,-21.091,9.556,9.464,9.664,9.512,1.012,0.691,1.163,1.126,2.224155203936057
193,4000708130598,150.02664309999997,1.9229965,false,false,true,false,150.026557,1.923172,0,0.218,0.211,0.226,0.215,5.3707931034,-19.163,-19.401,-19.712,8.94,8.906,8.981,8.986,0.335,0.249,0.409,0.397,0.7036606060157062,150.026526,1.922033,0,4.512,4.214,4.78,4.378,1.1716458333,-21.379,-21.58,-21.724,9.143,8.999,9.328,9.082,1.572,1.333,1.739,1.741,3.494094844796622
254,4000711650187,149.9385911,2.4332617,false,true,false,false,149.93884,2.433355,0,0.302,0.294,0.309,0.304,4.9877931034,-21.802,-22.144,-22.678,10.678,10.637,10.722,10.7,-0.356,-0.443,-0.272,-0.4,0.9561672493926244,149.938225,2.433304,0,0.66,0.653,0.667,0.661,3.4623103448,-22.339,-22.522,-22.919,10.196,10.158,10.237,10.19,1.8,1.732,1.868,1.798,1.325547720273019
255,4000711650343,149.95705669999995,2.4382344,false,false,false,true,149.957298,2.43834,0,0.36,0.353,0.367,0.358,1.6750689655,-21.669,-21.94,-22.243,10.517,10.474,10.553,10.478,-3.599,-4.237,-3.464,-12.462,0.947502392978102,149.956134,2.437501,0,3.561,3.477,3.666,3.515,0.78906153846,-21.396,-21.837,-21.981,9.501,9.314,9.611,9.164,1.256,1.153,1.699,1.822,4.2408404132979864
256,4000711651159,149.93299330000005,2.4773542,false,false,false,true,149.933384,2.477098,0,0.683,0.673,0.697,0.679,2.1792068966,-23.244,-23.485,-23.716,10.85,10.816,10.884,10.82,1.699,1.63,1.768,1.692,1.6808560029242785,149.932579,2.478347,0,3.645,3.401,3.923,3.834,1.36905,-20.995,-21.028,-20.851,9.502,9.39,9.592,9.498,0.871,0.732,0.994,0.285,3.8722606555959707
259,4000711823694,150.6701085,2.7985244,false,false,true,false,150.670154,2.797938,0,0.864,0.856,0.873,0.865,4.0555172414,-21.819,-22.195,-22.57,9.965,9.916,10.009,9.975,1.7,1.632,1.769,1.688,2.117370155856535,150.669539,2.798013,0,1.702,1.631,1.757,1.7,0.90506071429,-22.926,-23.361,-23.676,10.933,10.838,10.988,10.952,1.141,1.006,1.449,1.091,2.753675785059798
260,4000711823705,150.67754109999996,2.7991157,false,true,false,false,150.677405,2.799197,0,1.101,1.084,1.115,1.106,1.5420392857,-21.532,-21.728,-21.555,9.73,9.682,9.78,9.696,1.218,1.136,1.288,1.225,0.5702191435776321,150.67819,2.800009,0,2.201,1.931,2.589,2.617,0.839432,-19.445,-19.561,-19.894,8.977,8.808,9.075,9.042,0.025,-0.078,0.367,-0.003,3.97315351919264
261,4000711823745,150.63300619999995,2.8005146,false,true,false,false,150.633001,2.800686,0,0.819,0.811,0.828,0.82,0.85454814815,-21.947,-21.895,-21.724,9.912,9.869,9.947,9.922,1.104,1.033,1.173,1.138,0.6173232244003747,150.633459,2.801067,0,1.776,1.262,1.817,1.253,6.8603703704,-21.03,-21.378,-22.599,9.628,9.585,9.675,9.62,2.296,2.226,2.367,2.282,2.5701177976901732
262,4000711823990,150.6533045,2.8093801,true,false,false,false,150.65315,2.809494,0,0.757,0.747,0.769,0.755,1.3611241379,-21.648,-21.618,-21.888,9.95,9.882,10.039,9.871,1.217,0.876,1.391,1.321,0.6904694337488253,150.652578,2.809059,0,2.861,2.754,2.968,2.853,1.0646846154,-22.34,-22.461,-21.989,9.941,9.877,10.009,9.957,1.513,1.431,1.586,1.509,2.856594134283476
263,4000711824027,150.6680978,2.8107758,false,true,false,false,150.668109,2.810698,0,0.773,0.756,0.808,0.775,1.7763321429,-22.412,-22.705,-23.48,10.854,10.816,10.888,10.87,0.996,0.921,1.07,1.009,0.28296042054927567,150.669363,2.81096,0,2.089,1.982,2.163,2.146,1.0564392857,-22.627,-23.006,-22.934,10.163,10.089,10.224,10.183,1.897,1.827,1.968,1.901,4.5973158206374185
264,4000711824098,150.6652325,2.8132052000000005,false,false,true,false,150.665115,2.81323,0,0.859,0.852,0.866,0.856,1.8157,-21.62,-21.767,-21.84,9.873,9.805,9.926,9.945,1.13,1.033,1.295,1.09,0.43182045198668334,150.665643,2.812769,0,1.978,1.801,2.317,1.903,1.359244,-19.827,-20.021,-20.531,9.128,8.924,9.291,9.025,0.607,0.263,0.788,0.737,2.155118999442529
265,4000711824171,150.67240259999997,2.8166543,true,false,false,false,150.672324,2.816678,0,0.488,0.479,0.498,0.487,2.727264,-22.336,-22.582,-22.897,10.782,10.615,10.832,10.824,0.806,0.734,0.877,0.852,0.29521606012619145,150.67172,2.816772,0,0.487,0.472,0.514,0.481,3.755125,-19.428,-19.415,-20.141,9.123,9.074,9.176,9.14,0.383,0.314,0.463,0.391,2.490697583570935
266,4000711824236,150.6708127,2.8185592999999995,false,false,true,false,150.670447,2.819135,0,0.399,0.391,0.408,0.396,1.698076,-21.318,-21.45,-21.505,10.081,10.042,10.125,10.126,0.261,0.183,0.348,0.28,2.4544596643868255,150.67131,2.81798,0,3.234,3.115,3.361,3.198,0.95219130435,-21.795,-21.917,-21.932,9.594,9.501,9.678,9.61,1.387,1.313,1.477,1.382,2.7471040968561087
267,4000711824415,150.6761757,2.8255071,false,true,false,false,150.676094,2.825431,0,0.426,0.416,0.436,0.428,1.8148375,-20.56,-20.713,-20.898,9.994,9.909,10.039,10.026,-0.014,-0.09,0.082,0.001,0.4016845228060727,150.676514,2.826462,0,4.28,4.023,4.541,4.547,0.45987391304,-23.124,-23.334,-23.507,10.463,10.3,10.584,10.52,1.997,1.853,2.173,1.984,3.6465045020673483
268,4000711824426,150.6388585,2.8255466,false,true,false,false,150.638596,2.825585,2,0.41,0.403,0.417,0.412,6.07576,-21.143,-21.368,-22.128,9.826,9.777,9.952,9.79,1.516,1.26,1.603,1.518,0.9539209666849213,150.639216,2.826057,0,0.407,0.331,0.455,0.346,1.1516565217,-17.91,-18.093,-17.999,8.597,8.459,8.783,8.541,-0.605,-0.874,-0.179,-0.759,2.242438190502674
269,4000711824508,150.6744769,2.829374,false,false,false,true,150.674364,2.829354,0,0.804,0.795,0.819,0.802,2.667052,-22.053,-22.255,-22.641,10.044,10.006,10.09,10.026,1.687,1.611,1.764,1.661,0.41228020541234617,150.674096,2.828527,0,0.33,0.201,0.394,0.367,0.26329909091,-16.373,-16.5,-16.335,7.79,7.654,7.947,7.748,-1.1,-1.398,-0.781,-1.229,3.3426545783911643
270,4000711824674,150.6831355,2.8328064,false,false,true,false,150.683028,2.832836,0,0.903,0.894,0.918,0.899,0.87744166667,-21.046,-21.192,-21.28,9.716,9.623,9.775,9.749,0.868,0.755,1.122,0.832,0.4009466534366937,150.682522,2.832577,0,1.168,1.156,1.213,1.163,10.93852,-22.901,-23.186,-23.615,10.159,10.111,10.202,10.15,2.704,2.365,2.837,2.809,2.3554218991477356
279,4000712623197,150.1228962,2.4435601000000005,false,false,false,true,150.122933,2.443511,0,0.33,0.323,0.337,0.331,7.0583103448,-20.105,-20.344,-20.249,9.751,9.713,9.788,9.775,-0.2,-0.268,-0.132,-0.205,0.22082378751467965,150.123203,2.443263,0,1.515,1.484,1.536,1.525,2.184875,-22.843,-23.234,-24.162,10.899,10.865,10.934,10.906,1.801,1.732,1.87,1.772,1.5367555064462213
280,4000712623309,150.118948,2.4572047,false,false,false,true,150.118997,2.457202,2,0.25,0.243,0.257,0.246,11.28275,-22.284,-22.679,-23.25,10.765,10.72,10.8,10.783,1.194,1.124,1.27,1.205,0.1765056433511857,150.119686,2.455087,0,0.259,0.252,0.267,0.259,3.3066666667,-19.556,-19.67,-19.616,9.25,9.216,9.284,9.188,-0.901,-0.969,-0.832,-0.92,8.072591257046145
281,4000712623362,150.112697,2.4576339,false,false,false,true,150.112717,2.457615,0,0.313,0.304,0.319,0.314,2.5970714286,-20.827,-21.002,-21.473,9.75,9.716,9.784,9.783,0.2,0.132,0.268,0.284,0.09901469382476552,150.113274,2.455535,0,4.204,3.691,4.646,4.451,1.0639423077,-21.453,-21.614,-21.7,9.661,9.512,9.762,9.778,0.979,0.777,1.263,0.806,7.835851793219922
282,4000712623432,150.12202340000005,2.4615691,false,false,false,true,150.121985,2.461507,0,0.37,0.363,0.377,0.37,5.3513928571,-20.89,-21.071,-21.575,9.495,9.461,9.532,9.535,0.733,0.648,0.803,0.789,0.2627815072221503,150.122943,2.462165,0,0.353,0.343,0.366,0.35,1.8532074074,-19.039,-19.246,-19.1,8.874,8.803,8.939,8.95,-0.153,-0.289,0.16,-0.169,3.9422887236651007
321,4000713395906,150.02231730000003,2.1993931,false,true,false,false,150.022246,2.199861,0,0.959,0.948,0.977,0.954,3.8465517241,-21.963,-22.293,-23.091,9.811,9.765,9.85,9.811,1.997,1.927,2.067,2.002,1.7038561206205662,150.023014,2.199257,0,1.514,1.433,1.84,1.451,0.82604642857,-20.874,-21.037,-21.081,9.274,9.208,9.372,9.229,1.196,1.092,1.561,1.603,2.553715399985926
322,4000713396430,150.03474780000005,2.2194592,false,false,true,false,150.034826,2.219773,0,2.153,2.081,2.179,2.162,4.7222142857,-24.066,-24.186,-24.416,10.931,10.889,10.975,10.944,2.102,2.033,2.172,2.098,1.1641784793992667,150.034671,2.218693,0,1.712,1.665,1.753,1.704,2.2679178571,-22.557,-22.699,-22.949,10.5,10.466,10.534,10.499,-2.183,-2.263,-2.104,-2.232,2.7721211745464016
323,4000713396810,150.024039,2.2362264,false,false,false,true,150.024065,2.236537,0,0.724,0.713,0.735,0.724,1.4109068966,-21.839,-22.082,-22.323,10.11,10.038,10.172,10.174,1.363,1.11,1.54,1.149,1.122064795334944,150.024816,2.236158,0,0.707,0.667,0.741,0.712,1.2237,-18.781,-18.912,-18.679,8.654,8.571,8.728,8.655,-0.037,-0.254,0.094,-0.011,2.805895502498984
324,4000713397113,150.0107125,2.2417455000000004,false,false,false,true,150.010448,2.241745,0,0.55,0.543,0.558,0.55,2.7300888889,-20.755,-20.92,-20.947,9.329,9.28,9.384,9.343,0.93,0.825,1.024,0.911,0.9514729670066683,150.010434,2.243502,0,1.23,1.135,1.342,1.147,0.50045555556,-20.065,-20.196,-20.427,9.366,9.222,9.524,9.351,0.516,0.189,0.866,0.548,6.4022695271409615
375,4000715194894,150.5507569,2.7320341,false,false,false,true,150.550387,2.732435,0,0.839,0.831,0.847,0.839,2.9655241379,-23.145,-23.202,-23.531,10.559,10.52,10.593,10.555,1.996,1.928,2.067,1.958,1.9626964706769334,150.550374,2.73135,0,3.201,0.333,3.372,3.319,0.7408625,-19.722,-19.737,-19.287,8.821,8.544,9.085,8.312,0.806,0.385,0.934,0.967,2.8215187073771837
381,4000715209192,150.3143399,2.2416113,false,true,false,false,150.314173,2.241151,0,1.151,1.144,1.159,1.152,6.2237931034,-23.873,-24.106,-24.467,10.994,10.906,11.077,10.931,2.214,2.062,2.398,2.341,1.7624899006342782,150.313909,2.241918,0,2.943,2.887,3.013,2.947,14.489481481,-22.273,-22.426,-22.168,10.2,10.166,10.234,10.185,0.1,0.032,0.168,0.077,1.9030881795837642
383,4000715700093,150.3964665,1.8277408,false,true,false,false,150.39627,1.827674,0,0.796,0.782,0.809,0.799,2.4964857143,-21.684,-21.558,-21.735,9.572,9.529,9.614,9.591,1.214,1.137,1.282,1.255,0.7468174821340022,150.396582,1.828107,0,0.795,0.785,0.805,0.794,2.227925,-21.58,-21.651,-22.107,9.776,9.713,9.829,9.821,1.335,1.246,1.449,1.349,1.3822739784876952
384,4000715700373,150.3878706,1.8391952,false,false,false,true,150.388142,1.839085,0,1.231,1.213,1.254,1.221,1.0028392857,-21.14,-21.178,-21.456,9.659,9.593,9.764,9.602,1.23,0.828,1.347,1.283,1.0540449131750549,150.388026,1.839646,0,0.597,0.586,0.657,0.594,1.1272551724,-21.373,-21.546,-21.816,10.143,10.107,10.183,10.157,0.293,0.219,0.379,0.296,1.7165052137288686
385,4000715700544,150.37626569999995,1.845929,false,false,false,true,150.376176,1.845917,0,0.2,0.193,0.207,0.196,3.3093758621,-18.377,-18.497,-18.479,8.599,8.565,8.634,8.709,-0.7,-0.768,-0.632,-0.569,0.3256307230366653,150.375805,1.845202,0,0.896,0.88,0.906,0.897,2.3194206897,-21.609,-21.876,-21.687,10.019,9.975,10.063,10.003,1.096,1.023,1.167,1.137,3.0979947400373278
386,4000715700597,150.3940779,1.848256,false,false,false,true,150.394284,1.847835,0,0.801,0.771,0.841,0.791,0.69935357143,-19.74,-20.04,-20.047,9.372,9.254,9.477,9.461,-0.058,-0.211,0.186,-0.391,1.687298278875761,150.394233,1.848729,0,0.821,0.81,0.834,0.813,1.4282137931,-22.534,-22.705,-23.195,10.624,10.579,10.671,10.603,1.307,1.202,1.493,1.246,1.7919177825088468
387,4000715700613,150.3975469,1.8486644,false,true,false,false,150.397595,1.849052,0,0.824,0.813,0.835,0.823,1.5088931034,-22.067,-22.205,-22.704,10.304,10.266,10.339,10.334,1.256,1.143,1.42,1.2,1.406052169826395,150.397325,1.848188,0,0.345,0.329,0.362,0.347,0.67451071429,-17.988,-18.056,-18.256,8.687,8.602,8.779,8.688,-1.054,-1.169,-0.879,-1.157,1.8917831822682973
388,4000715700658,150.3736149,1.8520453,false,false,false,true,150.37361,1.851694,0,1.153,1.142,1.164,1.152,2.1283142857,-22.122,-22.182,-22.789,10.302,10.26,10.342,10.306,1.303,1.233,1.374,1.296,1.2648028886132914,150.373774,1.852501,0,0.19,0.183,0.197,0.191,1.5408551724,-19.718,-19.832,-19.805,9.168,9.124,9.207,9.204,-0.022,-0.091,0.06,0.077,1.7375319141369077
389,4000715700715,150.3941288,1.8523119,false,false,true,false,150.39424,1.852284,0,0.813,0.801,0.827,0.811,1.6947571429,-21.68,-21.751,-21.78,9.963,9.922,9.997,9.967,1.21,1.135,1.278,1.202,0.41252498534090426,150.39429,1.852735,0,0.807,0.794,0.827,0.802,1.5438285714,-20.711,-20.698,-21.219,9.566,9.491,9.644,9.606,0.87,0.734,1.174,0.824,1.6298575858966804
390,4000715700978,150.36956659999996,1.8626841,false,true,false,false,150.369753,1.863086,0,0.19,0.183,0.197,0.191,2.4141,-19.538,-19.658,-19.623,9.301,9.172,9.361,9.387,-0.352,-0.455,-0.195,-0.372,1.594730327292228,150.368975,1.86206,0,2.608,2.203,2.914,2.517,0.47056666667,-21.208,-21.407,-21.519,9.676,9.503,9.779,9.703,1.061,0.926,1.451,1.073,3.09499878631703
391,4000715722697,150.3885501,2.2431756000000003,false,false,true,false,150.388661,2.243136,0,2.825,2.81,2.84,2.823,2.1186740741,-23.536,-23.73,-24.016,10.294,10.236,10.348,10.266,2.475,2.407,2.557,2.456,0.4236410576912915,150.387537,2.243539,1,0.4,0.393,0.407,0.399,21.605285714,-21.112,-21.253,-20.928,9.9,9.866,9.934,9.835,-2.8,-2.868,-2.732,-2.897,3.872064864303535
392,4000715723468,150.3936559,2.2771927000000005,false,true,false,false,150.393746,2.277134,0,0.543,0.534,0.55,0.543,7.2022592593,-19.392,-19.501,-18.856,8.988,8.954,9.029,9.008,-0.632,-0.869,-0.542,-0.561,0.38691013457024975,150.393587,2.277402,0,0.59,0.582,0.597,0.59,1.4367851852,-21.107,-21.239,-21.031,9.75,9.716,9.784,9.761,0.0,-0.068,0.068,0.031,0.7931953161482653
393,4000715723636,150.3812977,2.2906718,false,false,false,true,150.381335,2.290568,0,1.094,1.082,1.104,1.095,5.7986785714,-21.761,-21.908,-21.551,9.421,9.378,9.462,9.445,1.8,1.732,1.868,1.819,0.3970378531854517,150.380339,2.290564,0,1.12,1.049,1.151,1.134,1.4448518519,-20.189,-20.297,-19.669,9.143,9.035,9.231,9.196,0.388,0.25,0.673,0.273,3.47032960508387
394,4000715723843,150.379095,2.2933278,false,false,false,true,150.378633,2.29392,0,0.923,0.553,2.993,0.646,0.5146,-17.415,-17.694,-18.265,8.264,8.03,8.482,7.746,-0.184,-0.583,0.105,0.409,2.7031253378908815,150.379717,2.29383,0,0.98,0.862,1.035,1.006,1.0955571429,-19.676,-19.884,-19.514,8.562,8.424,8.736,8.466,0.489,0.268,0.753,0.494,2.876553665434681
415,4000716471009,149.9112892,1.8987033,false,false,false,true,149.911346,1.898983,0,0.339,0.332,0.347,0.338,2.4616517241,-20.879,-21.055,-21.472,9.708,9.667,9.744,9.727,0.59,0.383,0.677,0.621,1.0274502665285983,149.910811,1.899584,2,2.674,2.342,2.996,2.603,0.3699012,-22.314,-22.653,-23.39,10.429,10.268,10.558,10.403,1.789,1.547,2.074,1.744,3.6072944566840532
416,4000716471288,149.8871185,1.9084085,false,false,true,false,149.88716,1.908728,0,0.926,0.917,0.936,0.925,0.88433793103,-22.152,-22.47,-23.08,10.522,10.46,10.578,10.528,1.268,1.058,1.715,1.136,1.1598515604486463,149.886816,1.907842,0,1.833,1.507,2.135,1.871,0.64781851852,-19.948,-20.006,-19.099,8.846,8.691,8.965,8.929,0.171,0.083,0.288,0.129,2.3116570999621486
417,4000716471309,149.9299462,1.9092602,false,true,false,false,149.930021,1.909529,0,1.323,1.287,1.361,1.322,0.31010821429,-21.421,-21.42,-21.411,9.618,9.559,9.708,9.621,1.178,0.879,1.263,1.186,1.00440818459071,149.929986,1.908559,0,0.28,0.273,0.287,0.278,2.7834111111,-17.595,-17.613,-17.482,7.671,7.61,7.722,7.716,-0.121,-0.22,-0.014,-0.109,2.5283785004921357
418,4000716471498,149.92472769999995,1.9169044,false,false,false,true,149.924841,1.917057,0,0.804,0.791,0.817,0.804,1.4758482759,-21.647,-21.656,-21.752,9.909,9.863,9.947,9.87,0.987,0.912,1.08,0.956,0.6840879631046682,149.923705,1.917386,0,2.732,2.57,2.917,2.598,0.81659642857,-22.701,-22.921,-23.047,10.223,10.062,10.387,10.036,1.927,1.507,2.343,2.41,4.067654759829943
419,4000716471646,149.91275280000005,1.9233691,false,true,false,false,149.912779,1.923623,0,0.607,0.597,0.618,0.608,1.7846642857,-19.661,-19.729,-20.32,9.323,9.231,9.381,9.311,0.263,0.164,0.447,0.233,0.9188881114318164,149.9122,1.923348,2,0.757,0.748,0.766,0.757,2.6834896552,-22.84,-23.029,-23.374,11.05,11.016,11.084,11.059,0.069,-0.065,0.158,0.154,1.9904087805207993
420,4000716471874,149.9314155,1.9328136,false,true,false,false,149.931808,1.93255,0,1.462,1.403,1.537,1.429,0.84991481481,-20.781,-20.928,-21.15,9.499,9.39,9.62,9.491,1.043,0.684,1.157,1.08,1.7014179958756501,149.931585,1.933272,0,0.92,0.913,0.927,0.916,1.0067310345,-22.052,-22.316,-22.421,10.144,10.083,10.207,10.226,1.335,1.079,1.477,1.169,1.7593215845157255
421,4000716471973,149.9315239,1.9433491000000005,false,false,true,false,149.931593,1.943599,0,0.919,0.912,0.927,0.918,2.3015714286,-20.445,-20.695,-20.756,9.375,9.328,9.42,9.394,0.786,0.718,0.864,0.755,0.9333608603192697,149.931836,1.942156,0,1.001,0.951,1.019,1.013,0.78326896552,-20.897,-21.267,-21.443,9.677,9.585,9.784,9.704,1.145,0.932,1.434,1.045,4.439519756850116
422,4000716472024,149.8943831,1.9472768,false,true,false,false,149.894406,1.947531,2,0.71,0.702,0.718,0.71,3.1329896552,-22.668,-22.832,-23.242,10.58,10.481,10.661,10.668,1.496,1.363,1.903,1.416,0.9188215929707801,149.893731,1.947102,0,0.005,0.002,0.008,0.01,7.8290357143,-10.009,-10.135,-9.964,7.1,7.065,7.134,5.55,-2.901,-2.969,-2.832,-4.469,2.4291291921295355
423,4000716472139,149.92726509999997,1.938035,false,false,false,true,149.92732,1.938299,0,0.792,0.783,0.799,0.793,1.9792137931,-23.064,-23.248,-23.867,10.862,10.82,10.897,10.853,1.734,1.534,1.836,1.778,0.9707095594472387,149.928377,1.938108,0,0.86,0.723,0.988,0.887,0.61014615385,-18.102,-18.382,-18.68,8.7,8.423,8.922,9.065,-0.294,-0.691,0.148,-0.96,4.009172734286458
424,4000716540540,150.0028492,2.5282127999999995,true,false,false,false,150.003113,2.528127,0,0.78,0.773,0.787,0.782,3.3036857143,-22.791,-22.979,-23.462,10.907,10.868,10.945,10.922,0.886,0.809,0.964,0.882,0.9977695660878749,150.002832,2.529,0,1.539,1.492,1.606,1.514,1.1527222222,-21.12,-21.239,-20.856,9.433,9.376,9.496,9.417,0.999,0.917,1.074,0.993,2.8345950663359103
425,4000716541332,150.03157190000005,2.5609483,true,false,false,false,150.031987,2.560796,0,0.94,0.933,0.947,0.941,5.5271071429,-23.748,-24.021,-24.118,11.1,11.066,11.134,11.065,-0.0,-0.068,0.068,-0.071,1.5903661991137588,150.031945,2.561283,0,1.039,1.032,1.047,1.039,2.4600206897,-23.027,-23.298,-23.518,10.701,10.666,10.735,10.734,1.5,1.432,1.569,1.486,1.8034158411616705
426,4000716541354,150.02209309999995,2.5610585,false,true,false,false,150.021994,2.561266,0,0.408,0.397,0.427,0.406,0.99832962963,-19.652,-19.801,-19.82,9.421,9.292,9.56,9.293,-0.289,-0.447,-0.131,-0.205,0.8276669296359117,150.022494,2.560886,0,0.385,0.347,0.409,0.385,0.50547692308,-16.677,-17.017,-16.997,8.04,7.958,8.138,8.002,-0.901,-1.144,-0.681,-0.763,1.5698484156484207
427,4000716541488,150.00123119999995,2.5703719,true,false,false,false,150.001187,2.570118,0,0.663,0.652,0.687,0.66,1.0719571429,-19.395,-19.584,-19.684,9.046,8.992,9.102,8.985,0.331,0.153,0.444,0.368,0.9277593325109441,150.00163,2.570183,0,0.665,0.655,0.68,0.663,1.581125,-20.152,-20.199,-19.8,9.29,9.254,9.333,9.319,0.029,-0.061,0.173,-0.039,1.5872889873424199
428,4000716541506,150.01010060000004,2.5691112,false,false,false,true,150.010558,2.568973,0,0.788,0.739,0.796,0.791,2.3144107143,-23.026,-23.122,-23.7,10.65,10.615,10.684,10.68,1.701,1.632,1.77,1.7,1.7185755326943826,150.009489,2.568609,0,1.894,1.716,2.112,2.052,0.66991111111,-22.499,-22.81,-23.258,10.673,10.592,10.751,10.775,1.497,1.169,1.81,0.914,2.847206261060978
429,4000716541560,150.03585800000005,2.5666342,false,false,false,true,150.036042,2.566171,0,0.331,0.323,0.338,0.329,1.7053448276,-20.981,-21.156,-21.406,10.0,9.966,10.034,9.978,0.0,-0.068,0.069,-0.042,1.7940225667261052,150.03629,2.567148,0,1.389,1.054,1.585,1.513,0.80037692308,-19.186,-19.261,-19.433,8.788,8.622,8.935,8.832,0.345,0.102,0.62,0.312,2.4155976311782665
430,4000716541622,150.01510369999997,2.5671887000000004,false,true,false,false,150.015027,2.56715,0,1.472,1.455,1.488,1.471,3.241025,-23.18,-23.49,-23.7,10.499,10.414,10.642,10.617,2.348,1.891,2.453,1.871,0.30902970712406913,150.015516,2.567,0,0.7,0.691,0.708,0.702,1.1089461538,-18.914,-18.756,-19.146,8.596,8.515,8.669,8.556,0.258,0.139,0.593,0.603,1.6309945483760124
432,4000716959005,150.234261,2.2660937000000003,true,false,false,false,150.234277,2.266027,0,0.351,0.341,0.362,0.351,0.64535555556,-18.669,-18.8,-18.722,8.894,8.857,8.938,8.893,-0.801,-0.869,-0.732,-0.78,0.24692141947662977,150.234674,2.265806,0,0.571,0.544,0.59,0.579,0.52890357143,-19.362,-19.485,-19.72,9.409,9.354,9.462,9.397,-0.559,-0.695,-0.313,-0.622,1.8110313290897988
433,4000716960001,150.2522014,2.3130040000000003,false,true,false,false,150.252706,2.312769,0,0.41,0.403,0.417,0.409,2.2507321429,-20.022,-20.127,-20.552,9.529,9.417,9.616,9.59,0.278,0.152,0.479,0.148,2.002556334037859,150.252065,2.314385,0,1.311,0.4,2.092,0.302,0.51715769231,-18.737,-18.931,-19.041,8.453,8.227,8.634,7.891,0.022,-0.268,0.259,0.549,4.995751581795463
434,4000716960095,150.2648674,2.3098576,false,false,true,false,150.26544,2.309581,0,1.208,1.201,1.218,1.207,2.4883862069,-22.447,-22.743,-23.359,10.459,10.411,10.499,10.478,1.597,1.529,1.668,1.58,2.287759055146562,150.264188,2.309544,0,2.917,2.849,2.997,2.866,0.71348148148,-22.527,-22.644,-22.489,10.022,9.953,10.082,10.037,1.647,1.558,1.746,1.646,2.692019316208449
445,4000717342023,149.52779099999995,2.1269453,false,false,false,true,149.528016,2.12725,0,0.57,0.563,0.577,0.57,6.2733793103,-22.233,-22.642,-23.126,10.306,10.259,10.348,10.353,1.7,1.632,1.768,1.694,1.3632423221569523,149.527223,2.128042,0,3.017,0.417,3.568,0.344,1.1494961538,-19.351,-19.557,-20.665,8.839,8.621,9.032,8.531,0.58,0.321,0.869,0.902,4.445570414135737
446,4000717342035,149.4825773,2.1269933,true,false,false,false,149.482763,2.127195,0,0.552,0.544,0.559,0.552,3.2077551724,-21.094,-21.182,-20.927,9.493,9.458,9.532,9.523,0.783,0.703,0.863,0.857,0.9866881784152448,149.482402,2.127885,0,0.732,0.696,0.756,0.743,1.1826653846,-18.709,-18.93,-18.913,8.676,8.593,8.751,8.693,0.093,-0.072,0.291,-0.022,3.271480330084447
447,4000717342075,149.52350090000004,2.1279967,false,false,true,false,149.523582,2.128225,0,1.472,1.45,1.491,1.476,1.9428896552,-22.612,-22.68,-22.984,10.269,10.202,10.321,10.228,1.518,1.438,1.597,1.508,0.8721294827576374,149.522969,2.127126,0,1.979,1.535,2.459,2.297,0.29561791667,-19.381,-19.532,-19.436,8.993,8.791,9.111,9.167,0.081,-0.126,0.436,-0.418,3.6724344037004233
448,4000717342125,149.4868715,2.1298865,false,false,false,true,149.487051,2.130124,0,0.969,0.961,0.979,0.97,1.3130785714,-22.693,-22.849,-23.072,10.606,10.562,10.646,10.605,1.297,1.228,1.367,1.297,1.0714581687086604,149.486374,2.130625,0,2.173,2.056,2.253,2.204,1.1072428571,-23.22,-23.726,-24.582,10.99,10.815,11.09,11.021,2.352,2.187,2.644,2.239,3.204902941232154
449,4000717342372,149.486676,2.1393197,true,false,false,false,149.486825,2.1396,0,0.997,0.99,1.005,0.996,2.3722241379,-23.582,-23.831,-24.476,11.05,11.014,11.086,11.076,2.004,1.933,2.075,2.019,1.1426138506322243,149.486323,2.138738,0,0.434,0.424,0.444,0.433,1.2116413793,-20.404,-20.607,-20.828,9.731,9.682,9.789,9.724,-0.04,-0.148,0.121,0.139,2.44908583582328
